product_id,product_name,brand_name,rating,price_usd,ingredients,has_fragrance,has_alcohol,has_paraben,has_sulfate,has_essential_oil,has_retinol,has_formaldehyde,has_phthalate,has_mineral_oil,has_silicone,secondary_category,total_reviews,recommend_pct
P457002,SuperBeauty Daily Antioxidant SkinSupplement,Moon Juice,4.869565217391305,60.0,"['nu-mag certified organic rice extract, rice (oryza sativa cera) flour, organic rice hulls, organic gum arabic, organic sunflower oil.']",0,0,0,0,0,0,0,0,0,0,Wellness,69,0.9565217391304348
P457005,Rose & Squalane Deep Hydration Oil-Infused Serum,fresh,4.584269662921348,60.0,"['aqua (water), rosa damascena flower water, coco-caprylate/caprate, c9-12 alkane, propanediol, ethylhexyl palmitate, pentylene glycol, glycerin, squalane, rosa damascena flower extract, rosa damascena extract, camelina sativa seed oil, rosa rubiginosa seed oil, cucumis sativus (cucumber) fruit extract, rosa damascena flower oil, tocopherol, sodium citrate, sodium chloride, ethylhexylglycerin, xanthan gum, citric acid, caprylic/capric tri-glyceride, sorbitan sesquioleate, 1,2- hexanediol, caprylyl glycol, sodium benzoate, potassium sorbate, citronellol, geraniol']",0,0,0,0,0,0,0,0,0,0,Treatments,979,0.933605720122574
P457008,Cryo Rubber Masks,Dr. Jart+,4.311504424778761,15.0,"['step 1 dr.jart hyaluronic acid 1000 ppm ampoule:', 'water/eau, dipropylene glycol, glycerin, caprylic/capric triglyceride, niacinamide, 1,2-hexanediol, butylene glycol, peg-240/hdi copolymer bis-decyltetradeceth-20 ether, glyceryl stearate, peg-100 stearate, sorbitan sesquioleate, glycereth-26, dimethicone, cetearyl alcohol, trehalose, mangifera indica (mango) seed butter, macadamia ternifolia seed oil, sodium hyaluronate, glyceryl acrylate/acrylic acid copolymer, ethylhexylglycerin, disodium edta, betaine, allantoin, melia azadirachta leaf extract, melia azadirachta flower extract, coccinia indica fruit extract, tocopherol, potassium laurate, solanum melongena (eggplant) fruit extract, aloe barbadensis flower extract, simmondsia chinensis (jojoba) seed oil, ocimum sanctum leaf extract, curcuma longa (turmeric) root extract, corallina ofﬁcinalis extract, undaria pinnatiﬁda extract, musa sapientum (banana) fruit extract, cynara scolymus (artichoke) leaf extract, brassica oleracea capitata (cabbage) leaf extract, asparagus ofﬁcinalis extract, allium cepa (onion) bulb extract.', 'step 2 dr.jart cryo rubber moisturizing mask:', 'water/eau, methylpropanediol, chondrus crispus extract, glycerin, xanthan gum, ceratonia siliqua (carob) gum, potassium chloride, dipropylene glycol, hydroxya- cetophenone, sucrose, panthenol, polyglyceryl-10 laurate, algin, titanium dioxide/ci 77891, caprylyl glycol, allantoin, calcium chloride, melia azadirachta leaf extract, melia azadirachta flower extract, dipotassium glycyrrhizate, butylene glycol, ethylhexylglycerin, coccinia indica fruit extract, disodium edta, sodium citrate, citric acid, solanum melongena (eggplant) fruit extract, aloe barbadensis flower extract, xylitylglucoside, simmondsia chinensis (jojoba) seed oil, anhydroxylitol, ocimum sanctum leaf extract, curcuma longa (turmeric) root extract, corallina ofﬁcinalis extract, xylitol, laminaria japonica extract*, hydrogen dimethicone, glucose, kaolin, diatomaceous earth.']",0,1,0,0,0,0,0,0,0,1,Masks,565,0.8530973451327434
P457011,Cryo Rubber Mask with Firming Collagen,Dr. Jart+,4.846153846153846,15.0,"['step 1 dr.jart collagen 1000 ppm ampoule:', 'water/eau, dipropylene glycol, glycerin, caprylic/capric triglyceride, niacinamide, butylene glycol, 1,2-hexanediol, peg-240/hdi copolymer bis-decyltetradeceth-20 ether, glyceryl stearate, peg-100 stearate, sorbitan sesquioleate, glycereth-26, dimethicone, cetearyl alcohol, trehalose, mangifera indica (mango) seed butter, macadamia ternifolia seed oil, hydrolyzed collagen, glyceryl acrylate/acrylic acid copolymer, ethylhexylglycerin, disodium edta, betaine, allantoin, adenosine, eclipta prostrata extract, melia azadirachta leaf extract, tocopherol, potassium laurate, moringa oleifera seed oil, undaria pinnatiﬁda extract, musa sapientum (banana) fruit extract, cynara scolymus (artichoke) leaf extract, brassica oleracea capitata (cabbage) leaf extract, asparagus ofﬁcinalis extract, allium cepa (onion) bulb extract.', 'step 2 dr.jart cryo rubber firming mask:', 'water/eau, methylpropanediol, chondrus crispus extract, glycerin, xanthan gum, ceratonia siliqua (carob) gum, potassium chloride, dipropylene glycol, hydroxyace- tophenone, sucrose, panthenol, polyglyceryl-10 laurate, algin, titanium dioxide/ci 77891, caprylyl glycol, eclipta prostrata extract, allantoin, calcium chloride, dipotassium glycyrrhizate, ethylhexylglycerin, melia azadirachta leaf extract, 1,2-hexanediol, disodium edta, sodium citrate, ceratonia siliqua (carob) fruit extract*, butylene glycol, citric acid, moringa oleifera seed oil, xylitylglucoside, anhydroxylitol, xylitol, hydrogen dimethicone, glucose, kaolin, diatomaceous earth.']",0,1,0,0,0,0,0,0,0,1,Masks,13,1.0
P457012,Cryo Rubber Mask with Brightening Vitamin C,Dr. Jart+,3.8333333333333335,15.0,"['step 1 dr.jart vitamin c 1000 ppm ampoule:', 'water/eau, dipropylene glycol, glycerin, caprylic/capric triglyceride, niacinamide, butylene glycol, 1,2-hexanediol, peg-240/hdi copolymer bis-decyltetradeceth-20 ether, glyceryl stearate, peg-100 stearate, dimethicone, glycereth-26, sorbitan ses-quioleate, cetearyl alcohol, macadamia ternifolia seed oil, mangifera indica (mango) seed butter, 3-o- ethyl ascorbic acid*, trehalose, glyceryl acrylate/acrylic acid copolymer, disodium edta, betaine, ethyl- hexylglycerin, curcuma longa (turmeric) root extract, melia azadirachta flower extract, melia azadirachta leaf extract, melia azadirachta bark extract, corallina ofﬁcinalis extract, ocimum sanctum leaf extract, moringa oleifera seed oil, potassium laurate, tocopherol, asparagus ofﬁcinalis extract, cynara scolymus (artichoke) leaf extract, brassica oleracea capitata (cabbage) leaf extract, allium cepa (onion) bulb extract, undaria pinnatiﬁda extract, musa sapientum (banana) fruit extract.', 'step 2 dr.jart cryo rubber brightening mask:', 'water/eau, methylpropanediol, chondrus crispus extract, glycerin, xanthan gum, ceratonia siliqua (carob) gum, potassium chloride, dipropylene glycol, hydroxya- cetophenone, butylene glycol, sucrose, panthenol, polyglyceryl-10 laurate, algin, titanium dioxide/ci 77891, caprylyl glycol, allantoin, calcium chloride, dipotassium glycyrrhizate, ethylhexylglycerin, disodium edta, sodium citrate, coptis japonica root extract, hippophae rhamnoides fruit extract**, citric acid, xylitylglucoside, anhydroxylitol, xylitol, hydrogen dimethicone, glucose, kaolin, diatomaceous earth.']",0,1,0,0,0,0,0,0,0,1,Masks,12,0.6666666666666666
P457272,Abeille Royale Anti-Aging Eye Cream,GUERLAIN,3.7857142857142856,110.0,"['aqua (water), butylene glycol, glycerin, propanediol, squalane, caprylic/capric triglyceride, mel (honey), cellulose, alcohol, arachidyl alcohol, royal jelly, fructose, c10-18 triglycerides, synthetic fluorphlogopite, sodium polyacrylate, stearalkonium hectorite, ci 77891 (titanium dioxide), behenyl alcohol, cetyl alcohol, stearyl alcohol, caprylic/capric/succinic triglyceride, arachidyl glucoside, avena sativa (oat) kernel extract, caprylyl glycol, pentylene glycol, zingiber zerumbet extract, chlorphenesin, propylene carbonate, sodium stearoyl glutamate, tocopheryl acetate, sodium citrate, aesculus hippocastanum (horse chestnut) extract, parfum (fragrance), acrylates/c10-30 alkyl acrylate crosspolymer, centella asiatica leaf extract, hyaluronic acid, malva sylvestris (mallow) extract, sodium hyaluronate, rosmarinus officinalis (rosemary) leaf extract, biosaccharide gum-2, citric acid, sodium benzoate, tin oxide, potassium sorbate, glucose, caramel, tocopherol, sodium hydroxide, bht.']",1,1,0,0,0,0,0,0,0,0,Eye Care,14,0.6428571428571429
P457273,Immortelle Overnight Reset Eye Serum,L'Occitane,3.6,60.0,"['aqua/water, glycerin, propanediol, isononylisononanoate, butylene glycol, limnanthes alba (meadowfoam) seed oil, pentylene glycol, caprylic/capric triglyceride, helichrysum italicum flower oil, caesalpinia spinosa fruit extract, kappaphycus alvarezii extract, origanum majorana leaf extract, ruscus aculeatus root extract, centella asiatica extract, calendula officinalis flower extract, acmella oleracea extract, castor oil/ipdi copolymer, helianthus annuus (sunflower) seed oil, glycine soja (soybean) oil, caffeine, adenosine, maltodextrin, panthenol, escin, hydrolyzed yeast protein, sodium citrate, ammonium glycerrhizate, coco-caprylate/caprate, oleyl erucate, carbomer, sodium hyrdoxide, alcaligenes polysaccharides, disodium edta, xanthan gum, cellulose gum, amodimethicone, tocopherol, phenoxyethanol, ci 75130/beta-carotene.']",0,0,0,0,0,0,0,0,0,1,Eye Care,10,0.6
P457439,Clarifying Lotion,SEPHORA COLLECTION,3.6206896551724137,16.0,"['aqua (water), alcohol denat., ci 77947 (zinc oxide), isopropyl alcohol, glycerin, vaccinium myrtillus fruit extract, saccharum officinarum (sugar cane) extract, salicylic acid, citrus aurantium dulcis (orange) fruit extract, citrus limon (lemon) fruit extract, ci 77288 (chromium oxide greens), sodium hydroxide, acer saccharum (sugar maple) extract.']",0,1,0,0,0,0,0,0,0,0,Treatments,29,0.6206896551724138
P457441,The Clarifying Kit,SEPHORA COLLECTION,4.666666666666667,20.0,"['clean skin gel:', 'aqua (water), coco-glucoside, glycerin, xanthan gum, sodium pca, parfum (fragrance), citric acid, sodium benzoate, potassium sorbate, aloe barbadensis extract, sodium hydroxide.', 'bright skin exfoliating scrub:', 'aqua (water), glycerin, kaolin, cocos nucifera (coconut) shell powder, glyceryl stearate, glyceryl stearate citrate, c10-18 triglycerides, volcanic sand, cetearyl alcohol, decyl glucoside, butyrospermum parkii butter (butyrospermum parkii (shea butter)), sclerocarya birrea seed oil, glyceryl oleate citrate, ci 77499 (iron oxides), microcrystalline cellulose, coco-caprylate/caprate, hydroxyacetophenone, butylene glycol, chondrus crispus (chondrus crispus (carrageenan)), sodium polyacrylate, parfum (fragrance), cetearyl glucoside, passiflora edulis extract, xanthan gum, citric acid, sodium hydroxide, o-cymen-5-ol, tocopherol, helianthus annuus (sunflower) seed oil.', 'super matte moisturizer:', 'aqua (water), glycerin, polymethyl methacrylate, squalane, sodium polyacrylate, peg-7 glyceryl cocoate, hydroxyacetophenone, 1,2-hexanediol, caprylyl glycol, acrylates/c10-30 alkyl acrylate crosspolymer, parfum (fragrance), sodium hyaluronate, peg-30 dipolyhydroxystearate, trideceth-6, citric acid, sodium hydroxide.']",1,1,0,0,0,0,0,0,0,0,Value & Gift Sets,33,0.9393939393939394
P457442,Face Serum,SEPHORA COLLECTION,3.323529411764706,9.0,"['aqua (water), propanediol, pentylene glycol, glycerin, coco-caprylate/caprate, methylpropanediol, 1,2-hexanediol, glyceryl oleate citrate, marrubium vulgare extract, acrylates/c10-30 alkyl acrylate crosspolymer, parfum (fragrance), potassium sorbate, citric acid, pullulan, carbomer, polyacrylate crosspolymer-6, sodium stearoyl glutamate, sorbitol, inonotus obliquus (mushroom) extract, sodium benzoate, sodium hydroxide, alcohol, tris (tetramethylhydroxypiperidinol) citrate, acacia senegal gum, trehalose, ci 19140 (yellow 5), ci 16035 (red 40).']",1,1,0,0,0,0,0,0,0,0,Treatments,238,0.5966386554621849
P457468,Brazilliance 2HR Express Deep Foaming Self-Tanner,tarte,3.0416666666666665,39.0,"['water/aqua/eau, propylene glycol, dihydroxyacetone, peg-6 caprylic/capric glycerides, dihydroxypropyl peg-5 linoleammonium chloride, peg-7 glyceryl cocoate, sodium lauroyl sarcosinate, hamamelis virginiana (witch hazel) bark/leaf/twig extract, phenoxyethanol, caprylyl glycol, potassium sorbate, hexylene glycol, ethoxydiglycol, erythrulose, glycerin, fragrance/parfum, aloe barbadensis leaf juice, decyl glucoside, cocos nucifera (coconut) fruit juice, tapioca starch, argania spinosa kernel oil, macadamia integrifolia seed oil, cocos nucifera (coconut) oil, simmondsia chinensis (jojoba) seed oil, rosa canina fruit oil, vitis vinifera (grape) seed oil, persea gratissima (avocado) oil, cucumis sativus (cucumber) fruit extract, ascorbic acid, panthenol, benzyl salicylate, coumarin, caramel, red 33 (ci 17200), blue 1 (ci 42090), yellow 5 (ci 19140), red 40 (ci 16035).']",1,0,0,0,0,0,0,0,0,0,Self Tanners,24,0.4583333333333333
P457510,Private Party: Supports Vaginal & Urinary Tract Health,HUM Nutrition,4.672661870503597,26.0,"['cranberry pacs, lactobacillus acidophilus, lactobacillus rhamnosus, lactobaciilus reuteri, microcrystalline celluose, bamboo extract (bambusa vulgaris)(shoots).']",0,0,0,0,0,0,0,0,0,0,Wellness,278,0.960431654676259
P457512,Overnight Glow Dark Spot Sleeping Cream,REN Clean Skincare,4.140756302521009,55.0,"['water/aqua/eau, caprylic/capric triglyceride, lactic acid, squalane, glycerin, sodium hydroxide, cetearyl olivate, propanediol, sorbitan olivate, cetearyl alcohol, lespedeza capitata leaf/stem extract, polyacrylate crosspolymer-6, acacia senegal gum, sodium gluconate, xanthan gum, phenoxyethanol, ethylhexylglycerin, lavandula angustifolia (lavender) oil, linalool.squalane + probiotic gel moisturizer:', 'water, squalane, glycerin, dimethicone, pentylene glycol, ammonium acryloyldimethyltaurate/vp copolymer, lactococcus ferment lysate, caprylic/capric triglyceride, phenoxyethanol, caprylyl glycol, dimethiconol, chrondrus crispus extract, allantoin, bisabolol, glycine soja (soybean) sterols, linoleic acid, phospholipids, sodium phytate, lechithin, sodium hydroxide, sodium hyaluronate, lactic acid, lepidium sativum sprout extract, sodium chloride, sodium benzoate, citric acid, zingiber officinale (ginger) root extract.squalane + omega repair cream:', 'water, squalane, glycerin, caprylic/capric triglyceride, isoamyl laurate, butyrospermum parkii (shea) butter, sorbitan olivate, cetearyl olivate, ceramide np, jojoba esters, sodium hyaluronate, euterpe oleracea sterols, linoleic acid, oleic acid, linolenic acid, ethyl linoleate, tocopherol, isoamyl cocoate, cetyl palmitate, sorbitan palmitate, cetearyl alcohol, ethylhexylglycerin, carbomer, sodium hydroxide, phenoxyethanol, sodium gluconate.squalane + vitamin c rose oil:', 'squalane, pistacia lentiscus (mastic) gum, rosa damascena flower extract, tetrahexyldecyl ascorbate, caprylic/capric triglyceride, geraniol.squalane + marine algae eye cream:', 'water, caprylic/capric triglyceride, squalane, glycerin, sorbitan olivate, cetearyl olivate, jojoba esters, glyceryl stearate se, panthenol, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, cetyl palmitate, spilanthes acmella flower extract, palmitoyl tripeptide-5, sorbitan palmitate, dunaliella salina extract, astaxanthin, sodium hyaluronate, phenoxyethanol, ethylhexylglycerin, tocopherol, citric acid.']",0,1,0,0,0,0,0,0,0,1,Moisturizers,476,0.8151260504201681
P457517,Rose Petal-Soft Deep Hydration Lip Balm,fresh,4.3891273247496425,25.0,"['isononyl isononanoate, c10-30 cholesterol/lanosterol esters, bis-diglyceryl poly-acyladipate-2, cera microcristallina (microcrystalline wax), polybutene, ethylene/propylene/styrene co-polymer, glyceryl behenate/eicosadioate, prunus armeniaca (apricot) kernel oil, butylene/ethylene/styrene copolymer, ribes nigrum (black currant) seed oil, vitis vinifera (grape) seed oil, rosa damascena extract, rosa damascena flower oil, tocopherol, ascorbyl palmitate, silica silylate, benzo-triazolyl dodecyl p-cresol, parfum (fragrance), pentaerythrityl tetra-di-t-butyl hydroxyhydrocinna-mate, ci 77891 (titanium dioxide), bht, polyglyceryl-2 triisostearate, aqua (water), trimethylolpropane triisostearate, ci 15850 (red 7), ci 15985 (yellow 6 lake), propyl gallate, citronellol, geraniol, limonene.']",1,0,0,0,0,0,0,0,0,0,Lip Balms & Treatments,699,0.8626609442060086
P457519,Water Drench Hyaluronic Cloud Hydrating Eye Gel,Peter Thomas Roth,3.4594594594594597,43.0,"['water/aqua/eau, butylene glycol, dimethicone, glycerin, polysilicone-11, sodium hyaluronate, lens esculenta (lentil) fruit extract, pyrus malus (apple) fruit extract, caffeine, tocopheryl acetate, malachite extract, hydrolyzed silk, oryza sativa (rice) bran extract, ceramide np, palmitoyl oligopeptide, palmitoyl tetrapeptide-7, biotin, ceramide eop, silybum marianum seed extract, betula alba bark extract, chrysin, citrullus lanatus (watermelon) fruit extract, ceramide ap, ascorbyl palmitate, ceramide ns, phenoxyethanol, peg-240/hdi copolymer bis-decyltetradeceth-20 ether, ceramide as, saccharide isomerate, acrylamide/sodium acryloyldimethyltaurate copolymer, isohexadecane, hydroxyethylcellulose, dimethylacrylamide/acrylic acid/polystyrene ethyl methacrylate copolymer, cholesterol, sodium acryloyldimethyltaurate/vp crosspolymer, polysorbate 80, sodium lactate, sodium benzoate, decyl glucoside, potassium sorbate, sorbitan oleate, ethylhexylglycerin, sodium pca, caprylyl glycol, hexylene glycol, ceteareth-25, citric acid, sodium citrate, t-butyl alcohol, steareth-20, hydrogenated lecithin, cetyl alcohol, chlorhexidine digluconate, dipropylene glycol, disodium edta, tocopherol, potassium laurate, disodium phosphate, polysorbate 60, behenyl alcohol, glyceryl stearate, sucrose distearate, n-hydroxysuccinimide, sodium phosphate.']",0,1,0,0,0,0,0,0,0,1,Eye Care,37,0.5675675675675675
P457520,FIRMx Collagen Moisturizer,Peter Thomas Roth,3.3870967741935485,88.0,"['vegetable collagen, water/aqua/eau, dimethicone, butylene glycol, polysilicone-11, glycerin, acrylamide/sodium acryloyldimethyltaurate copolymer, caffeine, squalane, hydrolyzed collagen, soluble collagen, collagen amino acids, hydroxystearic acid, hydroxyproline, palmitoyl tripeptide-5, palmitoyl dipeptide-5 diaminobutyroyl hydroxythreonine, sodium hyaluronate, phenoxyethanol, isohexadecane, ammonium acrylolydimethyltaurate/vp copolymer, leuconostoc/radish root ferment filtrate, sodium citrate, polysorbate 80, citric acid, polysorbate 20, decyl glucoside, sorbitan oleate, sodium hydroxide, disodium edta, caprylyl glycol, hexylene glycol, potassium sorbate, sodium benzoate, ethylhexylglycerin, tetradecyl aminobutyroylvalylaminobutyric urea trifluoroacetate, magnesium chloride, mica (ci 77019).']",0,0,0,0,0,0,0,0,0,1,Moisturizers,31,0.6129032258064516
P457521,Every Sun Day Mineral Sunscreen SPF 50+,Dr. Jart+,4.429752066115703,40.0,"['water, cyclopentasiloxane, zinc oxide, propanediol, titanium dioxide, butylene glycol dicaprylate/dicaprate, lauryl polyglyceryl-3 polydimethylsiloxyethyl dimethicone, methyl methacrylate crosspolymer, butyloctyl salicylate, caprylyl methicone, citrus aurantium dulcis (orange) oil, citrus nobilis (mandarin orange) peel oil, litsea cubeba fruit oil, 1,2-hexanediol, disteardimonium hectorite, magnesium sulfate, stearic acid, aluminum hydroxide, polyglyceryl-3 polydimethylsiloxyethyl dimethicone, triethoxycaprylylsilane, sorbitan caprylate, glyceryl caprylate, ethylhexylglycerin, tocopherol.']",0,0,0,1,0,0,0,0,0,1,Sunscreen,484,0.8822314049586777
P457522,Every Sun Day Sun Fluid SPF 50+,Dr. Jart+,4.421538461538462,42.0,"['water, homosalate, ethylhexyl methoxycinnamate, propanediol, ethylhexyl salicylate, alcohol, octocrylene, butyl methoxydibenzoylmethane, benzotriazolyl dodecyl p-cresol, pentylene glycol, 1,2-hexanediol, lavandula angustifolia (lavender) oil, silica, dimethicone/vinyl dimethicone crosspolymer, ammonium acryloyldimethyltaurate/vp copolymer, styrene/acrylates copolymer, ethylhexylglycerin, hydroxypropyl methylcellulose stearoxy ether, polyacrylate crosspolymer-6, butylene glycol, bht, t-butyl alcohol, tocopherol.']",0,1,0,0,0,0,0,0,0,1,Sunscreen,325,0.9076923076923077
P457694,Blue Algae Vitamin C Dark Spot Correcting Peel,Algenist,4.212962962962963,85.0,"['glycerin, carthamus tinctorius (safflower) seed oil, helianthus annuus (sunflower) seed oil, limnanthes alba (meadowfoam) seed oil, glycolic acid, gluconolactone, polyglyceryl-10 behenate/eicosadioate, aminomethyl propanol, ascorbic acid, mandelic acid, glyceryl behenate/eicosadioate, oleth-5, bisabolol, menthoxypropanediol, spirulina platensis extract, parachlorella beijerinckii exopolysaccharides, citric acid, azelaic acid, tranexamic acid, malic acid, salicylic acid, dipotassium glycyrrhizate, tocopheryl acetate, tanacetum annuum flower oil, lavandula angustifolia (lavender) oil, sodium hylauronate, coccinia indica fruit extract, solanum melongena (eggplant) fruit extract, aloe barbadensis flower extract, curcuma longa (turmeric) root extract, ocimum basilicum (basil) flower/leaf extract, ocimum sanctum leaf extract, simmondsia chinensis (jojoba) seed oil, tocopherol, melia azadirachta leaf extract, melia azadirachta flower extract, corallina officinalis extract, glyceryl stearate se, sodium citrate, euphorbia cerifera (candelilla) wax, behenyl alcohol, polyglyceryl-3 stearate, ethylhexylglycerin, water (aqua, eau), phenoxyethanol.']",0,1,0,0,0,0,0,0,0,0,Treatments,108,0.8240740740740741
P457695,DeliKate Recovery Cream,Kate Somerville,4.497142857142857,76.0,"['aqua/water/ eau, glycerin, trimethylolpropane tricaprylate/tricaprate, pentaerythrityl tetraisostearate, coco-caprylate/caprate, pentaerythrityl distearate, cetearyl alcohol, caprylic/capric triglyceride, bis-stearyl dimethicone, propanediol, butyrospermum parkii (shea) butter, pentylene glycol, hexyldecanol, glyceryl stearate, dimethicone, ceramide np, mel (honey extract, extrait de miel), tetrapeptide-14, ceramide eop, boswellia serrata extract, phtosphingosine, ceramide ap, cholesterol, camellia sinensis leaf extract, glycine soja (soybean) seed extract, oryza sativa (rice) bran extract, ectoin, cetylhydroxyproline palmitamide, bisabolol, cucumis sativus (cucumber) seed oil, hydroxyectoin, helianthus annuus (sunflower) seed oil, adenosine, tasmannia lanceolata fruit/leaf extract, sorbitan isostearate, stearic acid, brassica campestris (rapeseed) sterols, tocopherol, rosmarinus officinalis (rosemary) leaf extract, zingiber officinale (ginger) root extract, aspalathus linearis extract, aminomethyl propanol, hydroxyphenyl propamidobenzoic acid, 1,2-hexanediol, peg-40 stearate, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, butylene glycol, 4-t-butylcyclohexanol, isohexadecane, polysilicone-11, ceteareth-20, sodium lauroyl lactylate, caprylhydroxamic acid, xanthan gum, polysorbate 60, trisodium ethylenediamine disuccinate, carbomer, citric acid, phenoxyethanol, sodium benzoate, potassium sorbate.']",0,1,0,0,0,0,0,0,0,1,Moisturizers,350,0.8971428571428571
P457696,DeliKate Soothing Cleanser,Kate Somerville,4.1875,44.0,"['aqua/water/ eau, caprylic/capric triglyceride, glycerin, polyglyceryl-3 methylglucose distearate, propanediol, glyceryl stearate, cetearyl alcohol, xylitylglucoside, betaine, phospholipids, linoleic acid, glycine soja (soybean) sterols, ceramide np, ceramide ap, ceramide eop, phtosphingosine, cholesterol, aloe barbadensis leaf juice, tasmannia lanceolata fruit/leaf extract, cucumis sativus (cucumber) seed oil, ectoin, hydroxyectoin, sodium lauroyl lactylate, zingiber officinale (ginger) root extract, bisabolol, tocopherol, rosmarinus officinalis (rosemary) leaf extract, carbomer, anhydroxylitol, oryza sativa (rice) bran extract, 1,2-hexanediol, stearic acid, sodium lauroyl glutamate, saccharide isomerate, xylitol, trisodium ethylenediamine disuccinate, caprylhydroxamic acid, helianthus annuus (sunflower) seed oil, xanthan gum, citric acid, sodium citrate.']",0,1,0,0,0,0,0,0,0,0,Cleansers,144,0.8263888888888888
P457697,DeliKate Recovery Serum,Kate Somerville,4.641025641025641,98.0,"['aqua/water/eau, glycerin, hydrolyzed yeast protein, butylene glycol, propanediol, cucumis sativus (cucumber) seed oil, ectoin, hydroxyectoin, ceramide np, ceramide ap, ceramide eop, palmitoyl tripeptide-8, tasmannia lanceolata fruit extract, hippophae rhamnoides oil, tocopherol, cholesterol, ethylhexylglycerin, carbomer, aspergillus/molasses ferment filtrate, phytosphingosine, adenosine, caprylhydroxamic acid, xanthan gum, 1,2-hexanediol, glycine soja (soybean) extract, lecithin, sclerotium gum, pullulan, dextran, pentylene glycol, sodium lauroyl lactylate, disodium edta, silica, sodium benzoate, phenoxyethanol.']",0,0,0,0,0,0,0,0,0,0,Treatments,156,0.9358974358974359
P457854,Vital Perfection Uplifting and Firming Cream Day Cream,Shiseido,4.526315789473684,140.0,"['avobenzone 2.5%, homosalate 5%, octinoxate 7.4%, octocrylene 3%, water, dipropylene glycol, glycerin, dimethicone, sd alcohol 40-b, behenyl alcohol, diphenylsiloxy phenyl trimethicone, hydrogenated polydecene, beheneth-20, silica, isohexadecane, stearyl alcohol, c30-45 alkyl methicone, potassium methoxysalicylate, xanthan gum, erythritol, tocopheryl acetate, peg/ppg-14/7 dimethyl ether, peg/ppg-17/4 dimethyl ether, rosa damascena flower water, phytosteryl macadamiate, caffeine, lavandula angustifolia (lavender) oil, angelica keiskei leaf/stem extract, olea europaea (olive) leaf extract, lamium album flower/leaf/stem extract, inositol, camellia sinensis leaf extract, carthamus tinctorius (safflower) flower extract, ziziphus jujuba fruit extract, rosmarinus officinalis (rosemary) leaf extract, hydrolyzed silk, polyquaternium-51, bupleurum falcatum root extract, ppg-17, c30-45 olefin, beheneth-30, butylene glycol, polyvinyl alcohol, cellulose gum, bht, sodium metaphosphate, trisodium edta, alcohol, tocopherol, ppg-3 dipivalate, sodium metabisulfite, cellulose, phenoxyethanol, fragrance, iron oxides.']",1,1,0,0,0,0,0,0,0,1,Moisturizers,19,0.8947368421052632
P457864,Vital Skin-Strengthening Hyaluronic Acid Super Serum,Kiehl's Since 1851,4.218120805369128,60.0,"['aqua/water, dimethicone, glycerin,  alcohol  denat., hamamelis virginiana, water/witch hazel water, propanediol, phenoxyethanol, tocopherol, ammonium  polyacryloyldimethyl taurate, schisandra chinensis fruit extract, capryloyl, salicylic acid,  caprylyl glycol, xanthan gum, peg-60 hydrogenated castor oil, panax ginseng root extract,  sodium acetylated hyaluronate, peg-20 methyl glucose sesquistearate, disodium edta, ocimum sanctum leaf extract, citrus aurantium dulcis peel oil/orange peel oil, limonene,  adenosine, sodium hydroxide, methyldihydrojasmonate, citric acid, eugenol, sodium benzoate, pelargonium graveolens flower oil, citral, potassium sorbate, lavandula  angustifolia oil/lavender oil, cymbopogon, schoenanthus oil, citronellol, linalool, geraniol, rosmarinus officinalis leaf oil/rosemary leaf oil.']",0,1,0,0,1,0,0,0,0,1,Treatments,596,0.8590604026845637
P458209,Daily Greens Oil-Free Gel Moisturizer with Moringa and Papaya,Farmacy,4.061209439528024,42.0,"['water/aqua/eau, propanediol, c13-15 alkane, glycerin, 1,2-hexanediol, niacinamide, betaine, inulin, moringa oleifera leaf water, moringa oleifera seed extract, carica papaya (papaya) fruit extract, fructose, sodium polyglutamate, sodium hyaluronate crosspolymer, sodium acetylated hyaluronate, hydrolyzed sodium hyaluronate, sodium hyaluronate, saccharide isomerate, corallina officinalis extract, melia azadirachta leaf extract, melia azadirachta flower extract, allantoin, sodium polyacrylate, carbomer, cellulose gum, pentylene glycol, sodium phytate, potassium hydroxide, xanthan gum, cellulose, glucose, silica, ethylhexylglycerin, sodium benzoate, maltodextrin, gluconolactone, curcuma longa (turmeric) root extract, ocimum basilicum (basil) flower/leaf extract, ocimum sanctum leaf extract, tocopherol, xylitylglucoside, arachidyl alcohol, behenyl alcohol, arachidyl glucoside, phenethyl alcohol, xylitol, anhydroxylitol.']",0,1,0,0,0,0,0,0,0,0,Moisturizers,1356,0.7411504424778761
